,created_at,tweets,location
1786,2019-05-02 06:42:36,brt presssec ag bill barr served president george hw bush honorably as ag and has done the same for president trump democrats only disgxe2x80xa6,b'USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 '
1787,2019-05-02 06:42:33,brt ronaldklain im going to make this simple the trump administration is going to lie and stonewall until the democrats increase the prxe2x80xa6,"b'Kitgum, Uganda. East Africa \xf0\x9f\x8c\x8d'"
1788,2019-05-02 06:42:31,brt presssec ag bill barr served president george hw bush honorably as ag and has done the same for president trump democrats only disgxe2x80xa6,b'United States'
1789,2019-05-02 06:42:31,bchuckfilet this is actually one of the reasons that democrats probably need to impeach trump if theres one thing that unifies republicans its hating hillary however if theyre still playing defense itll make it a little harder to place focus on a new investigation,"b'Portland, OR'"
1790,2019-05-02 06:42:26,brt speakerpelosi today the gopxe2x80x99s cruel assault on americansxe2x80x99 health care continued in the courts while the trump doj tries to strike doxe2x80xa6,"b'Auderghem, Belgique'"
1791,2019-05-02 06:42:25,brt realsaavedra hillary clinton calls on china to illegally obtain trumpxe2x80x99s tax returns and give them to american medianndnc chair tom perxe2x80xa6,b''
1792,2019-05-02 06:42:21,brt billkristol candidate trumps picking a fight with biden democrats are upset about ag barr but keep focus the mueller report lays oxe2x80xa6,b'Earth'
1793,2019-05-02 06:42:19,brt presssec ag bill barr served president george hw bush honorably as ag and has done the same for president trump democrats only disgxe2x80xa6,"b'Scottsdale, AZ'"
1794,2019-05-02 06:42:17,brt funder breaking senator tillis just admitted he has not read the entire mueller report graham also said he hasnxe2x80x99t read the whole repxe2x80xa6,b''
1795,2019-05-02 06:42:15,brt realsaavedra hillary clinton calls on china to illegally obtain trumpxe2x80x99s tax returns and give them to american medianndnc chair tom perxe2x80xa6,b'NETHERLANDS'
1796,2019-05-02 06:42:13,brt edkrassen democrats must stop attacking democrats you dont have to like everything that joe biden bernie sanders kamala harris orxe2x80xa6,"b'Colorado, USA'"
1797,2019-05-02 06:42:13,brt olganyc1211 trumpxe2x80x99s republicans are really batshitnaccording to them and ag barr it is ok to strategize w russian intel agents and krxe2x80xa6,"b'New Jersey, United States'"
1798,2019-05-02 06:42:09,brt mikelevinca congressional republicans used every last bit of their oversight power to demand the release of sensitive documents from txe2x80xa6,b''
1799,2019-05-02 06:42:02,brt realsaavedra hillary clinton calls on china to illegally obtain trumpxe2x80x99s tax returns and give them to american medianndnc chair tom perxe2x80xa6,"b'Chicago, IL'"
1800,2019-05-02 06:42:01,brt speakerpelosi itxe2x80x99s not just on the muellerreport realdonaldtrumpxe2x80x99s efforts to stonewall legitimate oversight by congress extends toxe2x80xa6,"b'Dayton, OH'"
1801,2019-05-02 06:42:00,brt speakerpelosi today the gopxe2x80x99s cruel assault on americansxe2x80x99 health care continued in the courts while the trump doj tries to strike doxe2x80xa6,b''
1802,2019-05-02 06:41:59,brt presssec ag bill barr served president george hw bush honorably as ag and has done the same for president trump democrats only disgxe2x80xa6,b''
1803,2019-05-02 06:41:56,brt altuspresssec democrats the trump base is going to say youxe2x80x99re impeaching trump for conducting any oversightnnmight as well begin ixe2x80xa6,"b'Washington, USA'"
1804,2019-05-02 06:41:49,bthehuffingtonposttrump says democrats calls for barrs resignation are ridiculousurl url,b'CyberSpace'
1805,2019-05-02 06:41:45,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,b''
1806,2019-05-02 06:41:40,brt realsaavedra hillary clinton calls on china to illegally obtain trumpxe2x80x99s tax returns and give them to american medianndnc chair tom perxe2x80xa6,"b'South Carolina, USA'"
1807,2019-05-02 06:41:38,brt mitchellvii it almost feels as if the trump admin is baiting the democrats into impeaching him just before he and barr and horowitz uxe2x80xa6,b''
1808,2019-05-02 06:41:38,brt realsaavedra hillary clinton calls on china to illegally obtain trumpxe2x80x99s tax returns and give them to american medianndnc chair tom perxe2x80xa6,b'Here'
1809,2019-05-02 06:41:36,brt ingrahamangle taxpayers should demand these trumphating barr bashing democrats repay their salaries this barr hearing is a completxe2x80xa6,"b'Indiana, USA'"
1810,2019-05-02 06:41:33,brt sidhameed stephen moore trumpxe2x80x99s federal reserve pick bleeds support from republicans over comments on women global news url,"b'Upper Marlboro, MD'"
1811,2019-05-02 06:41:32,brealdonaldtrump loudobbs trump 2020 democrats are liars,b''
1812,2019-05-02 06:41:30,brt turnoutpac joe biden is days away from announcing his decision on a 2020 presidential run biden has a long track record of public serxe2x80xa6,"b'St Petersburg, FL'"
1813,2019-05-02 06:41:24,bnytimes mueller didnt find enough to hang trump he left the decision to barr the ag decided done democrats are again having a relapse of tds,b''
1814,2019-05-02 06:41:20,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,b''
1815,2019-05-02 06:41:19,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,b'The World'
1816,2019-05-02 06:41:17,brt ronaldklain im going to make this simple the trump administration is going to lie and stonewall until the democrats increase the prxe2x80xa6,"b'New York, NY'"
1817,2019-05-02 06:41:16,brt siegelfortexas impeachment must be on the table to provide a check and balance on the president to protect our democracy nnas xe2x81xa6repxe2x80xa6,b'Heart of Texas'
1818,2019-05-02 06:41:15,brt thedailybeast thatxe2x80x99s it democrats writes therickwilson put just one trump minion in jail for contempt and youxe2x80x99ll show that youxe2x80xa6,b'United States'
1819,2019-05-02 06:41:14,brt presssec ag bill barr served president george hw bush honorably as ag and has done the same for president trump democrats only disgxe2x80xa6,b''
1820,2019-05-02 06:41:12,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,"b'New Jersey, United States'"
1821,2019-05-02 06:41:09,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,"b'Copenhagen, Denmark'"
1822,2019-05-02 06:41:06,bstephen moore trumpxe2x80x99s federal reserve pick bleeds support from republicans over comments on women global news url url,"b'Bowie, MD'"
1823,2019-05-02 06:41:04,brt realmattcouch raise your hand if after todays fiasco by the corrupt democrats youre even more motivated than ever to get people regixe2x80xa6,"b'Oregon, USA'"
1824,2019-05-02 06:40:59,bxe2x80x9cthis is in general a moment of testing for republicans it is a character testnnwords penned by this author in feb 2016 we now know the answernnfascistgopnvotebluennhow conservatives rationalize their surrender to trump the washington post url,"b'Alpharetta, Georgia'"
1825,2019-05-02 06:40:59,brt omgno2trump trump will only go down ugly putting bill barr as attorney general is part of the total corruption of the justice deptxe2x80xa6,b''
1826,2019-05-02 06:40:57,brt realsaavedra hillary clinton calls on china to illegally obtain trumpxe2x80x99s tax returns and give them to american medianndnc chair tom perxe2x80xa6,"b'Durham, NC, MUC FFM'"
1827,2019-05-02 06:40:57,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,b''
1828,2019-05-02 06:40:57,bbarr testimony trump criticizes democrats calls harris nasty xc2xa0axios url,b'Israel.Ashdod'
1829,2019-05-02 06:40:53,brt realsaavedra hillary clinton calls on china to illegally obtain trumpxe2x80x99s tax returns and give them to american medianndnc chair tom perxe2x80xa6,b''
1830,2019-05-02 06:40:48,brt mikelevinca congressional republicans used every last bit of their oversight power to demand the release of sensitive documents from txe2x80xa6,"b'Miami, FL'"
1831,2019-05-02 06:40:48,brt charliekirk11 rt if you are loving ag barr teach basic law to political democrats who hate trump more than they love america,"b'California, USA'"
1832,2019-05-02 06:40:43,brt realsaavedra hillary clinton calls on china to illegally obtain trumpxe2x80x99s tax returns and give them to american medianndnc chair tom perxe2x80xa6,b''
1833,2019-05-02 06:40:42,bkyrstensinema what a coward looks like americaxf0x9fx91x86xf0x9fx91x86 on the day we learn what happens when socalled xe2x80x98democratsxe2x80x99 act just like trump republicans,b''
1834,2019-05-02 06:40:42,brt proudresister bill barr is a traitor lindsey graham is a traitor mitch mcconnell is a traitor donald trump is a traitor but if demxe2x80xa6,"b'Maine, USA'"
1835,2019-05-02 06:40:42,brt charliekirk11 227 democratsxe2x80x94nearly all of them voted to allow illegal aliens to vote in our electionsnnmeanwhile they all support thxe2x80xa6,b''
1836,2019-05-02 06:40:39,brt presssec ag bill barr served president george hw bush honorably as ag and has done the same for president trump democrats only disgxe2x80xa6,"b'California, USA'"
1837,2019-05-02 06:40:36,btomilahren lindseygrahamsc lindsey is gonna save the republic trump will secure the border and then republicans retake the house in 2020 and pass healthcare that benefits all americans and the economy stays booming,b'Earth '
1838,2019-05-02 06:40:33,brt presssec ag bill barr served president george hw bush honorably as ag and has done the same for president trump democrats only disgxe2x80xa6,b''
1839,2019-05-02 06:40:33,brt olganyc1211 barr needs to be removed immediately bec he is legitimizing extremely dangerous actions that are a national security threaxe2x80xa6,b'Florida'
1840,2019-05-02 06:40:32,brt presssec ag bill barr served president george hw bush honorably as ag and has done the same for president trump democrats only disgxe2x80xa6,b''
1841,2019-05-02 06:40:28,bgooglenewsin combating democratic investigations trump borrows from an old playbookurl url,b'CyberSpace'
1842,2019-05-02 06:40:27,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,"b'Las Vegas, NV'"
1843,2019-05-02 06:40:27,bthewashingtonpostasylum changes show trumpxe2x80x99s 2020 focus will again be on the border presenting tough choices for democratsurl url,b'CyberSpace'
1844,2019-05-02 06:40:24,babcpolitics democrats you people are crazy get a grip you lost an election it happens almost 50 of the time you will lose again because you have no message and focus only on being stupid please keep this up trump is shaping the usa back into what it should be,b'South Florida'
1845,2019-05-02 06:40:24,brt sethabramson 2 if these men are to be taken literally the only next step the democrats can take is to impeach barr so that either evxe2x80xa6,"b'Huntington, NY'"
1846,2019-05-02 06:40:23,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,"b'New York, NY'"
1847,2019-05-02 06:40:21,brt gwynnion support for impeachment and direct opposition to trump seems to follow a weird bell curve with moderate democrats looking forxe2x80xa6,b''
1848,2019-05-02 06:40:21,brt speakerpelosi today the gopxe2x80x99s cruel assault on americansxe2x80x99 health care continued in the courts while the trump doj tries to strike doxe2x80xa6,"b'California, USA'"
1849,2019-05-02 06:40:21,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,b''
1850,2019-05-02 06:40:19,bindivisiblenet spearitofgf i donxe2x80x99t believe itxe2x80x99s mr trump that has damning information on mr lindseygrahamsc i think itxe2x80x99s mr putin mr trump may know too but do you really believe mr putin limited his hacking to our elections and the dnc i donxe2x80x99t think thatxe2x80x99s how spies work mr putin is a trained spy,b''
